T20J,"Oh, I definitely felt like sad for my character because he was like being emotional about — he looked like he was packing up his things and like, going somewhere.",Theme 4: Describing the Way the Character Feels
T20J,"I really kind of wanted the story to go on. I like wanted to like give the thing to the character. I tried to like throw it but I couldn't. And then I felt like a little frustrated. When he left, I was like, oh damn. I wish I could, like, give it to him.",Theme 2: Frustration at Being Unable to Interact
,,
N21J,── Participant N21J ──,
N21J,"I was sitting in a room, and a little boy came into the room and started packing things into boxes. Eventually, after packing a few other things, he got to a picture of him and a girl. And the picture was blown out of his hands, and he lost it.",Theme 3: Specificity in the Main Items of the Story
N21J,"Probably the boy's, like, reactions to losing the picture. He was really upset about it.",Theme 4: Describing the Way the Character Feels
N21J,"I felt a little bit of frustration of not being able to help him find the picture, and not being able to interact more, I think, with the character.",Theme 2: Frustration at Being Unable to Interact
N21J,"It was a picture of the boy from the scene and a little girl laying in the grass, and one of them had signed their name in a heart on the edge of the picture.",Theme 3: Specificity in the Main Items of the Story
,,
T22J,── Participant T22J ──,
T22J,Just the visuals of the scene were really nice. So that was something else.,Theme 5: Describing the Aesthetics of the Scene
T22J,"Other than, just the tangible feelings of, like, the bear or the bead necklace, I don't think there were any other physical feelings.",Theme 3: Specificity in the Main Items of the Story
T22J,"The biggest one was probably concern. And then I think, at the start it was mostly like a tinge of sadness. Maybe a bit of sympathy. Nostalgia kind of felt like maybe he was moving because that's why he was like, you know, putting all the items in the boxes.",Theme 4: Describing the Way the Character Feels
T22J,"I don't think it was any of the physical things, like, you know, the bear, the handing things off. I think his body language — normally I would say that, like, in day to day context, it would be facial expressions. But I think what really helped was the his movements were very animated, especially when he lost the picture.",Theme 4: Describing the Way the Character Feels
T22J,"I think normally I would say like if you were doing like a first person POV, but I think it was actually nice that it was a third person POV because you could see all the body language.",Theme 1: Negotiating Connection With the Character
,,
N23J,── Participant N23J ──,
N23J,I felt like it was like really immersive. So I looked around and like the texture and everything was like super on point. And I was very in awe of how you were able to do that in VR.,Theme 5: Describing the Aesthetics of the Scene
N23J,"I felt like the character moved in a very like, realistic way. Maybe use like mocap or something, but it was like very convincing to me that this is like a character with life.",Theme 5: Describing the Aesthetics of the Scene
N23J,"The character is sort of picking up the objects and sorting them — it was very convincing, like all the small details and the actions. The only thing that I thought was not convincing was the finger movement.",Theme 5: Describing the Aesthetics of the Scene
N23J,"For me personally, I'm just really, really curious. I'm so interested. And then I felt like a little bit sad — like it's a very kind of almost sad atmosphere because, like, everything is like sort of a little bit old and then like, the kid is like as if he's moving out or something, and it's like nostalgic.",Theme 4: Describing the Way the Character Feels
N23J,"Maybe his mom, like, passed away or something. So that was what I felt.",Theme 6: Building the Backstory
N23J,"Maybe facial expressions, and I think maybe like finger animation, which I mentioned earlier, and also like interaction with the character. Like, I really wanted to be able to interact with him because right now I feel like I was like a bystander or I'm like, observing this.",Theme 2: Frustration at Being Unable to Interact
N23J,"So I picked up the picture. I didn't really look at it because I thought I just wanted to give the character the picture. But I noticed, like, a date, and I think it's him and this other, like, girl.",Theme 3: Specificity in the Main Items of the Story
,,
T24J,── Participant T24J ──,
T24J,"It looked like a high floor apartment. A little boy, man boy with no mouth, but was a little bobble head character. Seemed like he was packing it up and was very emotional.",Theme 4: Describing the Way the Character Feels
T24J,"He picked up a soccer ball, a teddy bear, a pearl necklace and a photograph. And each time one of those is picked up, I felt the sensation in my hand.",Theme 3: Specificity in the Main Items of the Story
T24J,"The first, the ball in my hand really caught me off guard, and I was like, whoa! At first, I couldn't tell whether it was like some sort of VR trick. And then I realized there actually was a ball in my hand.",Theme 3: Specificity in the Main Items of the Story
T24J,"The photo got blown away by the fan and he was very, very sad and didn't notice that it came back into the room and he was crying and his finger was twitching and that really got me.",Theme 4: Describing the Way the Character Feels
T24J,"Then the doorbell rang. He went off. And I think he was like, moving. Maybe someone died. He's going off to college. A lot of different possibilities. But he was sad. He was clearly packing up and sad.",Theme 6: Building the Backstory
T24J,"I feel like it was a lot worse [previous VR experiences]. So it was cool. I was just finding it surprising, the visual world, and I wanted to explore that. I was more immersed than I expected to be.",Theme 5: Describing the Aesthetics of the Scene
T24J,"I felt what felt like a hard ball when the kid picked up the soccer ball. And then a teddy bear — something soft on my right hand, teddy bear textured. And then there was some sort of pearl or ball necklace that was draped on my fingers and then pulled whenever the kid put it down, it would be taken away. And then there was a photograph placed on my hand.",Theme 3: Specificity in the Main Items of the Story
T24J,"The animations of when the kid was sort of breaking down and crying. I thought that was really well done and just felt like there was there was emotion in those moments. At the beginning, they were sort of a little bit more holding it back. And then when it finally came out, it was I found that more affecting.",Theme 4: Describing the Way the Character Feels
T24J,"The when the items were placed in my hand, it felt pretty different than like the kid picking it up. So I felt like there was sort of a slight disconnect there between the like, even though the objects were the same, like the way that they were being handled was different. Maybe if I somehow was picking up the necklace at the same time as the kid was, that would be a little bit more embodied.",Theme 3: Specificity in the Main Items of the Story
T24J,"I saw it get blown away, and then fly back, and land right next to me. I looked at it. I noticed there was a date on it. I noticed there were multiple people in it. There might be a mom or a friend in the picture, and that might explain what's going on more.",Theme 6: Building the Backstory
,,
N25J,── Participant N25J ──,
N25J,"It was really interesting because immediately I was really immersed in this world. But I couldn't really pick things up and I couldn't like, move things. And so I felt kind of helpless.",Theme 2: Frustration at Being Unable to Interact
N25J,"I was really intrigued by the world building and, like, the room I was in. I really felt like I was in the room with this kid.",Theme 5: Describing the Aesthetics of the Scene
N25J,"I was really trying to figure out what was going on because he was, like, moving stuff in the box.",Theme 6: Building the Backstory
N25J,"The kid who lost the photograph — I was really, like, trying to, like, help him find the photo because it landed next to me. But I it kind of felt like I was just like a third person in the story. Like, I wasn't really able to influence anything. I was just kind of watching by.",Theme 1: Negotiating Connection With the Character
N25J,"I felt I resonated with some of the distress he felt when he was losing his photograph, because I also lose things a lot frequently and have the hardest time finding them. And then I find them and they're like, in my pocket or right in front of me.",Theme 4: Describing the Way the Character Feels
N25J,"It was kind of funny to me that I wasn't able to, like, get his attention. Like I was just kind of helpless. And I was like disturbed, I guess, by the fact that, like, oh, he — there's nothing I can do about his feelings of loss and panic.",Theme 2: Frustration at Being Unable to Interact
N25J,"I think I connected with the character because we were both in, like, pretty close proximity to each other. So I felt like I was like, right next to them, even though I still felt like I was just kind of like watching everything happen in front of me.",Theme 1: Negotiating Connection With the Character
N25J,"The character seemed like they were like moving and they were like packing their boxes and like kind of reminiscing over things. And so I could kind of relate to that. And like, every time I have to move or I have to pack stuff away, I'm always feeling very emotional.",Theme 4: Describing the Way the Character Feels
N25J,"I was like, wait, the photo is right here. And I was thinking, oh, maybe this is interactive, where if I'm like able to get his attention by like shaking my arms a lot, like maybe he'll like see me. But I tried that a few times and it did not work. And so that was kind of sad for me.",Theme 2: Frustration at Being Unable to Interact
N25J,"I yeah, I was like disturbed — oh, he's — I there's nothing I can do about his feelings of loss and panic. So I basically just kind of accepted, well, I don't think that I can really do anything in this situation.",Theme 2: Frustration at Being Unable to Interact
,,
T26J,── Participant T26J ──,
T26J,"I saw the character. He was very cute. And then, like, when he started going — oh, I'm so sad — like, over losing the picture, I felt so bad.",Theme 4: Describing the Way the Character Feels
T26J,"I was looking around for it like I was actually in the room. And then I saw — I was like, it's right here. It's right here. But he couldn't see me. So I was, you know, heartbreaking.",Theme 2: Frustration at Being Unable to Interact
T26J,"The room was very — I liked it. I like how, even like the skyline that I can see through the window looked very real. Like I was in a real experience or something.",Theme 5: Describing the Aesthetics of the Scene
T26J,"I started like — my fingers went [buzz] and then I felt like I actually had, like, the items in my hands. It fit with like when the character picked up the ball and stuff.",Theme 3: Specificity in the Main Items of the Story
T26J,"I physically felt a ball in my hand when the character picked up the ball, physically felt a necklace in my hand when the character picked up the necklace, felt the picture in my hand when the character picked up the picture.",Theme 3: Specificity in the Main Items of the Story
T26J,"Sadness when the picture flew away. And then the character just sat down and looked like they were about to start sobbing. I was happy when they were looking through all the different items until when the picture flew away, I was like, aww.",Theme 4: Describing the Way the Character Feels
T26J,"It helped me become more immersed in the room, I would say, because I felt like I was actually, like, in it. Like when I could feel the ball, when the character was picking up the ball — I could put myself in the place of the character because I was like, holding the same things that they were holding.",Theme 1: Negotiating Connection With the Character
T26J,"I thought it was interesting that I was in the same room as the character supposedly. The picture flew, like, ten feet away from the character, but they couldn't see it. And so I wondered about, like, what the break in the room was like and like, if my right was different from what the character could see. I was in the room, supposedly. But why can't they see the picture but I can?",Theme 1: Negotiating Connection With the Character
,,
T27J,── Participant T27J ──,
T27J,"Initially, I felt like I was watching a movie, and then I felt like, okay, I'm supposed to be the character deciding if I'm giving away or keeping or tossing — whatever the decision making process was. And I was like, oh, he's moving.",Theme 1: Negotiating Connection With the Character
T27J,"Oh, he's super sad. And then the doorbell rang and I thought, oh, please let it be someone who found the photo. So I felt really invested and connected and then sad when I didn't get to hear the end.",Theme 4: Describing the Way the Character Feels
T27J,"I was excited because I was like, oh, I have a soccer ball in my hand. Oh, I can feel the teddy bear. And then at that point, then I knew I was going to pick up the necklace.",Theme 3: Specificity in the Main Items of the Story
T27J,"I wasn't sure if I should hold the photo or just let it sit in my hand, but I was like, this is awesome. I can feel all the things.",Theme 3: Specificity in the Main Items of the Story
T27J,"I felt like I felt the exact thing that was in the in the experience. Like when the boy picked up the soccer ball, and then I felt a soccer ball in my hand. I knew it was a soccer ball. I wasn't like, oh, this is just a random ball.",Theme 3: Specificity in the Main Items of the Story
T27J,"The bear — I was like, oh, I am I going to get the feel of the bear? Cool? Then I got to feel the bear. And then I was like, oh, it's definitely going to be the necklace. And it was similar in like it had beads. The necklace that I saw had beads, so that was nice to connect it that way.",Theme 3: Specificity in the Main Items of the Story
T27J,"Did I really feel what he was feeling, or did I feel what I felt about what he was feeling? So I felt maybe more sympathy for him than actually feeling sad.",Theme 4: Describing the Way the Character Feels
T27J,"His actions — so, like, he hung his head a lot. So that to me said, oh, he's not feeling fabulous or he's sad about things.",Theme 4: Describing the Way the Character Feels
T27J,"When the fan did blow the picture away — that moment was not what I was expecting. He looked around and I thought I would feel that too. And I have done that and felt like, oh, how can I fix this immediately. And then he couldn't fix it immediately. So then I felt sad again.",Theme 4: Describing the Way the Character Feels
T27J,"Of course, he looked sad. So then I felt sad too. And then the doorbell rang, so I felt happy. And then I felt sad because then it was over.",Theme 4: Describing the Way the Character Feels
T27J,"I liked the city backdrop because I thought, oh, what city is this in? I definitely connected with that.",Theme 5: Describing the Aesthetics of the Scene
,,
N02E,── Participant N02E ──,
N02E,I really liked — I think the environment caught my eye first before I saw the character interacting with it.,Theme 5: Describing the Aesthetics of the Scene
N02E,"The sound of the fan was like, really helped me be present in that moment — how like it would shift.",Theme 5: Describing the Aesthetics of the Scene
N02E,"I felt like I could hear also the outside of the window, like the city, but I could be imagining that. It felt real, like a last day of classes kind of feeling — like you're packing up, you're leaving. That kind of feeling.",Theme 6: Building the Backstory
N02E,"I felt like, in a sense, everything in the world that I was part of kind of made sense to each other. Like the proportions of the characters. I could see their world being real. Like it was believable from the moment that I entered the room.",Theme 5: Describing the Aesthetics of the Scene
N02E,"The character proportions, the boxes, even the place where I was seated — it felt like right. It felt like I was sitting in a chair or something the same size of that character.",Theme 5: Describing the Aesthetics of the Scene
N02E,I felt empathy for the little guy. I also found it funny when the bird flew away for some reason.,Theme 4: Describing the Way the Character Feels
N02E,I assumed that it was his lover when it fell by close to me. Or like his wife. Someone that either left him or passed away.,Theme 6: Building the Backstory
,,
N28J,── Participant N28J ──,
N28J,"I was just like a viewer in a room watching the character. I think he is someone, someone was leaving him and he missed the person so much.",Theme 6: Building the Backstory
N28J,I think he put the football and a teddy bear in the box. I think those items must have the memory with the person he lost.,Theme 3: Specificity in the Main Items of the Story
N28J,"The first come to my eye is the whole interior. The fan — it goes, it turns left and turns right. And I could hear the sound of the wind. So I could feel — that makes me feel I'm in that room.",Theme 5: Describing the Aesthetics of the Scene
N28J,"Sad, upset and empathy with the boy. And I want to do something to help him, but I couldn't do nothing.",Theme 4: Describing the Way the Character Feels
N28J,"The items because, first is the items he put in the box — it's just daily items we could see, and it easily helped me to feel the same way of the character.",Theme 3: Specificity in the Main Items of the Story
N28J,The photo — it just came to beside my feet just I could see like the boy and maybe his friends on the pictures. It just took me into their story.,Theme 6: Building the Backstory
,,
T29J,── Participant T29J ──,
T29J,"I was in a room in a city, with a character who did not have a mouth. So there was no way to judge the character's feelings by the mouth. Looked rather sad, though — maybe because of the absence of mouth.",Theme 5: Describing the Aesthetics of the Scene
T29J,"The character was putting things into boxes, perhaps to move.",Theme 6: Building the Backstory
T29J,"I sensed the objects in my hand. A volleyball, a pearl necklace, a teddy bear and a photograph which the character lost and could not seem to find, although it was right there on the floor.",Theme 3: Specificity in the Main Items of the Story
T29J,"The feeling of being able to pick up the photograph, but not be able to give it to the character was a little frustrating and a little mildly distressing.",Theme 2: Frustration at Being Unable to Interact
T29J,"I felt physical sensations that coordinated with the objects that the character was handling. I was not handling them with my VR hands, but the character was. But I felt them just the same. And then they were suddenly taken from me.",Theme 3: Specificity in the Main Items of the Story
T29J,A sense of calm at first. Curiosity about where I was. What objects were in the room? What is that city outside? What is the character doing? Why are they putting these things into boxes?,Theme 5: Describing the Aesthetics of the Scene
T29J,"A mild bit of distress that I could not give the photo to the character, who seemed pretty desperate to find it.",Theme 2: Frustration at Being Unable to Interact
T29J,"When the character lost the photograph, the character's body language made it possible to identify with the character's feelings.",Theme 4: Describing the Way the Character Feels
T29J,There was a little bit of frustration and distress at not being able to return the photograph to the character.,Theme 2: Frustration at Being Unable to Interact
,,
N30J,── Participant N30J ──,
N30J,"I was kind of absorbed in my own world before I realized — I knew the boy was there and he was like, moving things around. Honestly I didn't really care about him any more than like the painting and the views outside. But then he lost his photo and then I kind of became solely absorbed in him. So that was a pretty interesting switch up.",Theme 1: Negotiating Connection With the Character
N30J,"The sky was either sunrise or sunset, and that was pretty striking. And I was trying — the buildings were so unique that I was like, I wonder where we could be, or if this is just a made up city.",Theme 5: Describing the Aesthetics of the Scene
N30J,"As soon as I realized that he was sitting looking at a photo, I tried to look at it. Then I became very absorbed in that when it flew out the window.",Theme 3: Specificity in the Main Items of the Story
N30J,I became frustrated that I couldn't give him the photo. And then he was getting sad.,Theme 2: Frustration at Being Unable to Interact
N30J,"At the beginning I was a little not like unsettled in a negative way, but like anxious — I was like, okay, I can't pick up the book. Like, what is my purpose here? I really was trying to understand that.",Theme 1: Negotiating Connection With the Character
N30J,"The photo — I was trying to read, if it said Honey or Henry. It was a photo with him and some girl. And putting the connection between him and a photo made me feel connected to him, especially when it landed next to me.",Theme 3: Specificity in the Main Items of the Story
N30J,Seeing him sad — sit down and kind of put his head down. He was showing a kind of emotional vulnerability. So that made me feel connected to him.,Theme 4: Describing the Way the Character Feels
N30J,"If he had noticed me there — it's a strange feeling, being in a room with someone and not being there and them not being able to hear you.",Theme 1: Negotiating Connection With the Character
N30J,I was really trying to point at the photo. That was a really interesting — that really got me because I wanted him to know I was there.,Theme 2: Frustration at Being Unable to Interact
N30J,"I wanted to see the photo. I was very intrigued by it because it's small and it was him and some other person, and I was writing on it and a date. So I guess having the date, there's obviously an important story there. It's not just a random photo. It made me wonder if, is this his sister? Is this his girlfriend? Is this his ex-girlfriend? Is this his mom?",Theme 6: Building the Backstory
,,
T31J,── Participant T31J ──,
T31J,"I've never held anything in my hands that wasn't a controller or nothing during VR. I actually thought that was really cool and, like, very much immersed — like connected me to the character way more than I think I've ever felt in VR before. Like feeling something fluffy when he's holding the teddy bear.",Theme 1: Negotiating Connection With the Character
T31J,"The teddy bear was, like, fluffy and soft. And then the necklace was smooth and sort of cold. And the photograph was, like, thin and kind of flimsy. I've just never engaged my sense of touch in any sort of VR experience I've done before.",Theme 3: Specificity in the Main Items of the Story
T31J,"When the guy was picking up stuff is when I was holding the same thing, and then when he put it down or lost it, it was pulled out of my hand.",Theme 3: Specificity in the Main Items of the Story
T31J,"First I was feeling like curiosity because I was sort of approaching it like a game, trying to figure out what was going on. I was trying to sort of mirror what he was doing at first, because I wondered if that was like the goal of it.",Theme 1: Negotiating Connection With the Character
T31J,"I was trying to throw it. I was trying to put it in front of the fan so it would blow over to him. And then I was getting annoyed because I think I was doing it like a game and I'm like, man, he's literally right there and he doesn't even notice.",Theme 2: Frustration at Being Unable to Interact
,,
N32J,── Participant N32J ──,
N32J,"It was in a little room. I think it was the boy's bedroom. The main character is the little boy. He's packing up something. I'm not sure if he's with his friends or his girlfriend, but he's packing up.",Theme 6: Building the Backstory
N32J,I was more like an audience in that room.,Theme 1: Negotiating Connection With the Character
N32J,"The little incident happened — he was kind of sad looking at the photo, kind of having like a memory moment. But then the fan got the photo away, and he felt really stressed and sad and upset. And then the doorbell ring starts and he just left.",Theme 4: Describing the Way the Character Feels
N32J,I could tell that it's in the middle of the day. I can tell where is it at — probably in the middle of the city. And I can immediately know it's a living space for this character.,Theme 5: Describing the Aesthetics of the Scene
N32J,"First of all, aww because it was really adorable and the character was very cute.",Theme 4: Describing the Way the Character Feels
N32J,"When the fan blows the photo away, I was having this little gasp like, oh, what happened? And then the photo got back in. So I got a little relieved, because you could get it back.",Theme 4: Describing the Way the Character Feels
N32J,"It was the emotion of the character and how he was moving. I noticed there was not a lot of facial expression, but his hand movement and overall he was very worried and stepping front and back a lot. I can feel that he's worried and also very upset.",Theme 4: Describing the Way the Character Feels
N32J,"When the photo got back I can see like some handwriting on the photo. I know there's something he cherished, so that gave me back the kind of emotion — I understand why he's upset and worried about it.",Theme 3: Specificity in the Main Items of the Story
N32J,"Maybe the pace of his movement. At first he was packing very slowly because I can tell, maybe he doesn't want to leave this space or like, leave this whole environment.",Theme 4: Describing the Way the Character Feels
N32J,I feel like I'm pretty much the same ratio as the character. So that makes me feel I'm part of the world. And also being able to interact with the photo feels like I can help him. So I'm on his side.,Theme 1: Negotiating Connection With the Character
N32J,"When it flew back I immediately wanted to help the boy and I wanted to let him know that I have the photo. So I just pick it up and walk around. I tried a lot of different angles to make sure he sees it, but he didn't.",Theme 2: Frustration at Being Unable to Interact
N32J,"I also tried at the end to put it somewhere that is obvious — on the book or in the box. So if he came back, he'll see it. I also tried not to step on it when it flowed back, because I know this is something very meaningful to the character.",Theme 2: Frustration at Being Unable to Interact
N32J,"I can recognize the character in the image and alongside — not sure if that's honey, if that's written down there — and also a Valentine's Day, which seems very sweet. So that also completes the whole story.",Theme 3: Specificity in the Main Items of the Story
N32J,"I was imagining if they were experiencing a breakup or he's just moving away, or even his girlfriend passed away. So a lot of possibilities. And the doorbell could be his girlfriend coming back. That's why he's rushing out to it.",Theme 6: Building the Backstory
,,
T33J,── Participant T33J ──,
T33J,"I saw an ambiguously aged character, kind of packing up his stuff. Seems like he was moving or putting some things in storage. It seemed very, like, serene. Like very melancholic. Almost.",Theme 4: Describing the Way the Character Feels
T33J,"The main point of the scene was that he had a picture of him and somebody he cared a lot about, and his fan took the picture away from him. He was like really distraught that he had lost a physical memory. But then the picture came back and he didn't realize.",Theme 3: Specificity in the Main Items of the Story
T33J,"I think I was noticing the most was the audio. Visually I was immersed in the scene, but I think beyond that, what I was paying attention to the most was the sounds that were found in the scene.",Theme 5: Describing the Aesthetics of the Scene
T33J,"The only physical sensations, I would say, is like the feeling of packing up something. So the soccer ball, the teddy bear and then the necklace. Those are things that I had in my hands, and I did have the instinct to, like, hold on to them as the character was packing his stuff up.",Theme 3: Specificity in the Main Items of the Story
T33J,I just kind of felt sad for him. It was like a little bit of sympathy and empathy.,Theme 4: Describing the Way the Character Feels
T33J,"The character not having like a set facial feature or like emotions displayed through face is interesting because you can kind of tell through actions, and I think that has more energy to it than like mirroring what the character has on their face.",Theme 4: Describing the Way the Character Feels
,,
N34J,── Participant N34J ──,
N34J,"Initially I was a bit confused on what's going on, but I think the boy in the video seems like he is packing all his stuff together. Seems like he is like preparing to move out.",Theme 6: Building the Backstory
N34J,"There is like this picture that he was staring at for a while, and it definitely seems very important to him. And there was a moment where the picture was like blown out somewhere, and he was like in a really panicked emotion. And I saw that at first I thought it flew to the door area, but it's actually next to me.",Theme 4: Describing the Way the Character Feels
N34J,"So I tried to grab it and maybe give it back. However, I think they probably can't see that I'm there, so I'm just like a watcher kind of feeling.",Theme 1: Negotiating Connection With the Character
N34J,"I can definitely feel like the movement of sound in a way, like when especially with a fan, like I can tell, like when the direction is going toward me and when it's, like going away.",Theme 5: Describing the Aesthetics of the Scene
N34J,"Going initially I was like pretty confused. So I was just looking around, observing the scene. But then my attention really narrowed down when the boy in front started looking at his picture. And that makes me curious on like, why was he staring at it for so long? Like the people — what is his relation to the people in the image?",Theme 6: Building the Backstory
N34J,Just like the way that his posture is — I can feel like he is probably really sad and I want to try to help him.,Theme 4: Describing the Way the Character Feels
N34J,"I know that like I'm just there. So he can't really see the actions that I am doing. So I think in that sense there is like a sense that I want to, like, stand up and try to interact with this environment, but knowing that I can't actually make any changes on what is going on.",Theme 2: Frustration at Being Unable to Interact
N34J,"Maybe like the brief eye contact. Even though I know the eye contact is not toward me, but I just — I feel like just like being able to see the character's face and looking at. Because I know that I probably cannot tell, like the expression, since there's not really any features specifically indicating how the character is feeling. But I feel like just like the positioning of their posture and their slow movement or like the time that they take — the care that they take to hold something and looking at it is something that helped me feel what the character is feeling.",Theme 4: Describing the Way the Character Feels
,,
T35J,── Participant T35J ──,
T35J,"There was a fan, and he sat down and he was looking at the photograph, and the photograph blew out the window, and then it somehow flew back into the apartment and landed next to you.",Theme 3: Specificity in the Main Items of the Story
T35J,"I felt sad — it looked like he was like packing something up, like it was for someone. It was a very bittersweet moment. I think I could empathize with that.",Theme 4: Describing the Way the Character Feels
T35J,"When he was, like, looking for the photograph, like he was clearly distressed. And then I felt bad, and I wanted, I think I had an urge to help, and I got frustrated when I couldn't interact with anything.",Theme 2: Frustration at Being Unable to Interact
T35J,"Whenever the boy would, like, pick up one of the items, it felt like I was handed like the same type of item. So like a ball and then a teddy bear and then a necklace and then the photograph of some kind.",Theme 3: Specificity in the Main Items of the Story
T35J,"I wanted to help, I guess, when he lost the photograph. And then I felt frustrated when I couldn't.",Theme 2: Frustration at Being Unable to Interact
,,
N36J,── Participant N36J ──,
N36J,"I was in a room and there was a character who was going through heartbreak, and they lost a photo that was important to them. And then it flew next to me and I couldn't do anything, as far as I know.",Theme 4: Describing the Way the Character Feels
N36J,"I felt sad for the character. I feel like I could empathize with the feeling of, like, heartbreak. Felt like frustrated that they couldn't see the photo. I could empathize with a sense of longing.",Theme 4: Describing the Way the Character Feels
N36J,"I think it was just like a familiar setting, and it was really like kind of emotionally legible what they were going through based on both their body language and their actions and just the context of putting stuff in boxes — like you're putting things in boxes to shove them away or hide them away.",Theme 4: Describing the Way the Character Feels
N36J,"It just felt like it was the first time I became a character in this space too — like clearly one that is invisible to the character in the room. But like, there's no other reason the photo would fall next to me as a subject. So it just felt like something that I was supposed to do something about or like, could have agency in.",Theme 1: Negotiating Connection With the Character
,,
T37J,── Participant T37J ──,
T37J,"I saw a room with a cute, cartoony boy character who is packing things up, putting things away.",Theme 5: Describing the Aesthetics of the Scene
T37J,"He looked at a photograph of maybe his mother who was who was gone or not there. And the fan blew away the photograph, and then he lost the picture and couldn't find it.",Theme 6: Building the Backstory
T37J,"It was at first the sort of feeling of the objects sort of took me off guard because I wasn't necessarily expecting to feel what the character was feeling. But I felt like I noticed myself trying to match the character's movements so that I would better, like, mimic the sort of feeling of the objects as the character.",Theme 1: Negotiating Connection With the Character
T37J,"I think I was very immediate, like what I was feeling with the soccer ball, like was the soccer ball. And so I was noticing like how the way that I was feeling the soccer ball wasn't lining up with the way that the character was — because he might have had both hands on it and I only had one. And so I was like trying to match my own feeling to what I was seeing.",Theme 3: Specificity in the Main Items of the Story
T37J,I could see my own outlines of my hands through the hand tracking. But it was also like feeling the objects through this other character. So it was almost like dissociative in that way.,Theme 1: Negotiating Connection With the Character
T37J,"It felt like each object had memories. And so it reminded me of going through old things in my closet or in my room and like, holding them and thinking about the memories that those objects conjure just from the holding it. I feel like I was definitely feeling that sense of kind of like nostalgia, or reliving memories through the lens of this character.",Theme 1: Negotiating Connection With the Character
T37J,"The necklace as well. I wasn't sure what it was at first and then feeling it, I was like, oh, this is a pearl necklace. So that sort of helped the storytelling aspect of it — because it may have belonged to that woman in the photograph. So that felt meaningful.",Theme 3: Specificity in the Main Items of the Story
T37J,"With such a short experience, any sort of other backstory or explanation could have helped just because I wasn't quite sure what the narrative was as I'm experiencing it.",Theme 6: Building the Backstory
T37J,"They helped. It helped me feel connected to the character. But it also caused some confusion because I was like, wait, am I this character or am I, like, in the room with the character? Or is this like a memory for me? So I think I got a little caught up in my head of like, why I was feeling what this character was touching.",Theme 1: Negotiating Connection With the Character
T37J,"The other objects, I don't think that I felt the need to interact with them — it felt like the character was taking care of that. But the photo, because it had some sort of emotional significance and it happened to land very close to where I was sitting, that sort of clued me into, that kind of want to interact with it.",Theme 2: Frustration at Being Unable to Interact
,,
N38J,── Participant N38J ──,
N38J,"I saw a room and my back was against the wall. I also see a very nice view — it looks like, I don't know, it looks like the UK or something.",Theme 5: Describing the Aesthetics of the Scene
N38J,"A character walking in to be seemingly, like packing up things or moving away. It feels like very empty. Like they are very much almost done with packing up, and they seem very distressed.",Theme 4: Describing the Way the Character Feels
N38J,I noticed the most was the boxes and the objects. I turned around a lot and tried to see what are the things in the room.,Theme 5: Describing the Aesthetics of the Scene
N38J,"They lost something. And then the photo like flew in. So the last thing that was on my mind was like the photo and how distraught the person looked, even though it was, like, right there.",Theme 4: Describing the Way the Character Feels
N38J,"I was trying to pick up things. I'm not sure if I was supposed to do that or not or if that's possible. Yeah, I was just feeling a little bit frustrated and physically just trying to pick things up. And seeing my own hands was also interesting.",Theme 2: Frustration at Being Unable to Interact
N38J,"I felt very like feel a bit lost. I felt like I saw the person struggling and I was trying to pick up the photo for them, and I was like, oh, it's like right here, but I can't do it.",Theme 2: Frustration at Being Unable to Interact
N38J,"When I see them like sitting down with their hand like this, I was like, oh, like, that's how I'm feeling too, because like, I'm trying to get something to them, but like, they can't see it.",Theme 1: Negotiating Connection With the Character
N38J,"The way that they're acting. I feel like the entire scene that was set up was that they look very somber — like the way they move very slow and very not energetic, like very sad and somber. So I already got a feeling like, oh, like I should talk to them or like, ask them how they're doing.",Theme 4: Describing the Way the Character Feels
N38J,"After they looked even more distressed, I was understanding more and more that they're moving away or looking through all the memories and combing through it. So I got also very sad at the end.",Theme 4: Describing the Way the Character Feels
,,
T39J,── Participant T39J ──,
T39J,"I was looking around the apartment and kind of clocking, like, okay, like low res poly, whatever, like a specific vibe from it.",Theme 5: Describing the Aesthetics of the Scene
T39J,"It's almost like an out of body experience. If I was the boy — like, I'm not another character interacting with him. With the bear, it felt like I was watching myself do something. So you experience it but you're like a non body, which is really weird. Never experienced that.",Theme 1: Negotiating Connection With the Character
T39J,Probably like the artistry behind it.,Theme 5: Describing the Aesthetics of the Scene
T39J,"I held a ball and then a teddy bear. And then the Polaroid. The Polaroid was much smaller than what I expected it to be. I thought it was going to be like, a big, like, either an iPad or a big piece of paper.",Theme 3: Specificity in the Main Items of the Story
T39J,"The teddy bear was really spot on. And even though I didn't feel the need to put my face on it, once he did it, I was like, I should probably do that.",Theme 3: Specificity in the Main Items of the Story
T39J,"There was one moment that was, like, devastating, I can't remember. It was holding something and he just started, like, shaking his head. I was like, no, no.",Theme 4: Describing the Way the Character Feels
T39J,"The photo was right there when he was looking for it. It didn't make sense to me that he wouldn't look — he was looking in every part of the room except where I was. Which also started to make me wonder, like, what am I to him? You know, can I — am I him, or am I like a ghost or like what's happening?",Theme 1: Negotiating Connection With the Character
T39J,"It was weird to, like, be feeling what he's feeling, but not be in his visual perspective. I thought it was really interesting — I've never experienced the physical feeling that someone else I'm looking at is having. It was more convincing because I didn't have as much of a reference point.",Theme 1: Negotiating Connection With the Character
